id. Response ID,submitdate. Date submitted,Month Year[subm...Date submitted],Month[Month Yea...ate submitted]],Year[Month Year...ate submitted]],lastpage. Last page,Carmain,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,"FCV, BEV Dummy",,,,,,,
PHASE_2_1527,2016/09/14 16:31:50,09/2016,9,2016,43,2015 Tesla Model S,0,1,0,0,500000,1.11,1,1,4,357.36,10,17.46,3,55,0,5,12000,1,,,,,,,
PHASE_2_1530,2016/08/18 18:07:21,08/2016,8,2016,43,2015 Tesla Model S,0,0,1,0,325000,2.61,1,1,4,735.32,6,22.11,4,45,0,2,17127.27273,1,,,,,,,
PHASE_2_2562,2016/08/18 21:54:04,08/2016,8,2016,43,2016 Tesla Model S,0,0,0,0,500000,,1,1,4,,0,20.2,3,55,0,3,16800,1,,,,,,,
PHASE_2_1536,2016/08/18 17:45:40,08/2016,8,2016,43,2014 Nissan Leaf,0,1,0,0,175000,2.56,1,1,4,818.49,0,12.54,4,55,0,3,12625,1,,,,,,,
PHASE_2_1539,,,,,3,2015 Ford Fusion Energi,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1542,2016/08/18 17:27:26,08/2016,8,2016,43,2015 Ford C-Max,0,0,0,0,225000,2.78,1,1,4,121.54,2,,2,75,0,2,7932,,,,,,,,
PHASE_2_1548,,,,,3,2016 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1551,,,,,3,2015 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1554,2016/08/18 17:24:09,08/2016,8,2016,43,2016 Chevrolet Volt,1,0,0,0,175000,1.7,0,1,4,248.38,2,15.44,6,35,0,2,8640,,,,,,,,
PHASE_2_1557,,,,,7,2015 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1560,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1563,2016/08/20 16:39:51,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,0,0,75000,2.43,1,1,3,330.88,2,4.7,1,65,0,2,6061.846154,,,,,,,,
PHASE_2_1569,2016/08/19 08:40:58,08/2016,8,2016,43,2016 Volkswagen e-Golf,0,0,0,0,225000,0,1,0,4,303.87,0,9.46,3,55,0,4,9978,1,,,,,,,
PHASE_2_1572,2016/08/18 17:08:35,08/2016,8,2016,43,2015 Ford Fusion Energi,0,0,0,0,125000,2.71,1,1,4,148.33,6,86.26,3,45,0,3,40666.66667,,,,,,,,
PHASE_2_1575,,,,,32,2015 Tesla Model S,0,1,0,0,,,,,,97.58,1,6.91,2,55,0,2,,1,,,,,,,
PHASE_2_1578,2016/08/18 17:10:19,08/2016,8,2016,43,2016 Chevrolet Volt,1,0,1,0,75000,2.62,0,1,4,,0,8.81,4,45,0,2,7200,,,,,,,,
PHASE_2_1581,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1584,2016/09/15 15:24:33,09/2016,9,2016,43,2016 Ford Fusion Energi,0,0,0,0,75000,2.71,0,0,3,377.63,6,8.04,2,45,1,2,6000,,,,,,,,
PHASE_2_1587,,,,,3,2015 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1590,2016/08/18 17:18:20,08/2016,8,2016,43,2016 Tesla Model S,0,0,1,0,325000,2.87,1,1,4,393.53,0,,2,65,0,3,11080,1,,,,,,,
PHASE_2_1593,2016/09/02 11:45:21,09/2016,9,2016,43,2016 Ford Fusion Energi,0,0,1,0,125000,2.76,1,1,3,396.45,2,5.31,2,35,0,2,6314.4,,,,,,,,
PHASE_2_1596,,,,,25,2016 Audi A3 Sportback e-tron,0,0,0,0,,,,,,,3,8.16,4,45,0,2,,,,,,,,,
PHASE_2_1599,2016/08/18 18:03:49,08/2016,8,2016,43,2016 Tesla Model S,0,1,0,0,,2.66,1,1,4,121.75,3,23.98,3,35,0,1,8571.428571,1,,,,,,,
PHASE_2_1602,2016/08/18 17:23:52,08/2016,8,2016,43,2016 Chevrolet Volt,1,1,0,0,,2.77,1,1,4,236.45,3,13.25,2,65,0,2,9333.333333,,,,,,,,
PHASE_2_1605,,,,,12,2016 Volkswagen e-Golf,0,0,0,0,,,,,,,,,5,35,0,3,,1,,,,,,,
PHASE_2_1608,2016/08/18 17:31:49,08/2016,8,2016,43,2016 Ford Fusion Energi,0,0,0,0,125000,-2.45,1,1,4,126.62,5,18.47,5,35,0,2,63200,,,,,,,,
PHASE_2_1611,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1614,2016/08/18 17:56:34,08/2016,8,2016,43,2016 Ford Fusion Energi,1,0,0,0,125000,1.03,1,1,2,277.04,0,2.89,6,45,1,5,7390,,,,,,,,
PHASE_2_1617,,,,,18,2016 Tesla Model S,0,0,0,0,,,,,,,,,2,75,0,2,,1,,,,,,,
PHASE_2_1620,2016/08/19 10:34:03,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,1,0,425000,2.63,0,0,4,279.61,0,19.63,4,55,0,3,15818.18182,,,,,,,,
PHASE_2_1623,2016/08/18 17:45:28,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,1,0,125000,-1.54,1,1,3,72.09,3,2.59,1,55,0,1,6242.666667,,,,,,,,
PHASE_2_1626,2016/08/19 09:26:32,08/2016,8,2016,43,2016 Fiat 500e,0,0,0,0,125000,1.35,1,1,4,375.65,0,3.8,4,35,0,2,6000,1,,,,,,,
PHASE_2_1629,,,,,4,2015 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1632,2016/08/18 17:33:29,08/2016,8,2016,43,2016 Volkswagen e-Golf,1,0,0,0,225000,2.78,1,1,4,524.53,0,21.12,2,55,0,3,7500,1,,,,,,,
PHASE_2_1635,2016/08/18 17:28:56,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,175000,0,1,1,4,212.81,0,22.25,2,65,0,3,25333.33333,1,,,,,,,
PHASE_2_1638,2016/08/18 17:46:50,08/2016,8,2016,43,2015 Tesla Model S,,,,,175000,2.75,1,1,4,239.53,20,10.48,2,65,1,3,15000,1,,,,,,,
PHASE_2_1641,2016/08/18 17:44:07,08/2016,8,2016,43,2015 Ford C-Max Energi,0,0,0,0,75000,2.7,1,1,4,110.07,5,18.09,5,45,0,1,18545.45455,,,,,,,,
PHASE_2_1644,2016/08/18 17:45:26,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,1,0,175000,,0,0,3,405.45,2,6.41,2,35,0,2,7627.2,,,,,,,,
PHASE_2_1647,2016/08/18 17:24:11,08/2016,8,2016,43,2015 Tesla Model S,,,,,225000,2.76,1,0,3,502.49,10,9.51,2,55,0,1,11909.14286,1,,,,,,,
PHASE_2_1650,2016/08/19 11:19:11,08/2016,8,2016,43,2015 Tesla Model S,0,0,1,0,,-2.58,1,1,4,116.5,2,11.26,2,35,0,2,17142.85714,1,,,,,,,
PHASE_2_1653,,,,,6,2015 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1656,,,,,41,2016 Chevrolet Volt,1,0,0,0,175000,2.41,1,1,2,1082.49,0,2.09,4,45,0,2,,,,,,,,,
PHASE_2_1659,2016/08/18 17:13:13,08/2016,8,2016,43,2016 Volkswagen e-Golf,0,0,0,0,125000,-0.13,0,0,4,,0,15.4,1,25,0,1,12004.5,1,,,,,,,
PHASE_2_1662,2016/08/18 19:17:33,08/2016,8,2016,43,2014 Ford C-Max Energi,0,0,0,0,125000,-3,1,1,4,,0,7.05,2,35,0,3,7256.307692,,,,,,,,
PHASE_2_1668,2016/09/14 18:35:47,09/2016,9,2016,43,2015 BMW i3,0,0,1,0,,1.94,1,1,4,217.37,0,,2,,0,2,7116,,,,,,,,
PHASE_2_1671,2016/08/18 17:40:46,08/2016,8,2016,43,2015 Tesla Model S,1,1,1,0,500000,2.81,1,1,4,569.7,0,,4,65,0,5,4200,1,,,,,,,
PHASE_2_1674,2016/08/18 17:29:22,08/2016,8,2016,43,2015 Ford C-Max Energi,1,0,0,0,,2.76,1,1,3,473.45,2,18.25,2,75,0,2,3770.666667,,,,,,,,
PHASE_2_1677,2016/08/18 17:39:46,08/2016,8,2016,43,2016 Ford Fusion Energi,0,0,0,0,75000,2.71,0,0,4,232.55,2,37.85,4,45,0,2,20752.36364,,,,,,,,
PHASE_2_1680,2016/08/28 22:09:20,08/2016,8,2016,43,2016 Fiat 500e,0,0,0,0,75000,2.19,1,1,3,126.07,0,,3,65,1,2,10110,1,,,,,,,
PHASE_2_1683,,,,,19,2015 BMW i3,0,0,0,0,,,,,,,,,3,55,0,2,,1,,,,,,,
PHASE_2_1686,2016/08/18 17:47:27,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,0,0,125000,-3,1,1,2,,0,23.22,1,55,0,2,10170.46154,,,,,,,,
PHASE_2_2106,2016/09/15 14:27:39,09/2016,9,2016,43,2015 Nissan Leaf,0,0,0,0,125000,1.64,1,1,4,842.74,0,19.21,2,55,0,2,10846.15385,1,,,,,,,
PHASE_2_1692,,,,,35,2016 Volkswagen e-Golf,0,0,0,0,,,,,,126.69,0,21.75,2,55,0,2,,1,,,,,,,
PHASE_2_1695,2016/09/20 10:24:37,09/2016,9,2016,43,2016 Tesla Model S,0,0,1,0,325000,1.53,1,0,4,183.97,3,18.19,2,75,0,2,90600,1,,,,,,,
PHASE_2_1698,,,,,31,2016 Chevrolet Volt,0,0,0,0,,,,,,360.06,2,27.77,3,25,0,2,,,,,,,,,
PHASE_2_1701,2016/08/22 08:30:25,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,0,0,225000,2.68,1,1,4,324.25,1,41.65,3,55,0,2,9718.666667,,,,,,,,
PHASE_2_1704,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1707,2016/08/19 08:04:51,08/2016,8,2016,43,2015 Ford C-Max Energi,0,0,0,0,175000,2.68,1,1,4,135.2,2,0.4,2,55,0,1,6680.571429,,,,,,,,
PHASE_2_1710,2016/08/18 17:48:09,08/2016,8,2016,43,2016 Nissan Leaf,1,0,0,1,,0.22,1,1,3,387.77,0,20.09,4,55,0,4,9600,1,,,,,,,
PHASE_2_1713,2016/08/18 17:34:47,08/2016,8,2016,43,2015 Tesla Model S,0,0,0,0,500000,0,1,1,4,302.73,4,4.51,5,55,0,2,13200,1,,,,,,,
PHASE_2_1716,,,,,18,2016 Volkswagen e-Golf,0,1,0,0,,,,,,,,,1,45,0,2,,1,,,,,,,
PHASE_2_1719,,,,,3,2015 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1722,2016/08/22 18:20:16,08/2016,8,2016,43,2016 Ford Fusion Energi,0,0,0,0,75000,2.59,0,0,4,328.6,1,17.35,1,55,0,1,29629.33333,,,,,,,,
PHASE_2_1725,2016/08/18 17:33:02,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,225000,2.77,1,1,3,458.2,0,21.93,4,45,0,3,10500,1,,,,,,,
PHASE_2_1728,,,,,13,2015 Nissan Leaf,0,0,0,0,,,,,,,,,4,45,0,2,,1,,,,,,,
PHASE_2_1731,2016/08/18 17:46:46,08/2016,8,2016,43,2015 Nissan Leaf,0,0,1,0,125000,2.62,1,1,4,732.22,0,31.98,3,55,0,3,13004.4,1,,,,,,,
PHASE_2_1734,2016/08/19 12:36:38,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,125000,2.65,1,0,3,189.19,0,36.73,2,35,1,2,20307.69231,1,,,,,,,
PHASE_2_1737,2016/08/18 17:29:22,08/2016,8,2016,43,2016 Fiat 500e,0,0,0,0,375000,2.64,1,1,4,364.71,0,24.73,3,55,0,3,8797.714286,1,,,,,,,
PHASE_2_1740,2016/08/18 18:10:06,08/2016,8,2016,43,2015 Ford Fusion Energi,0,0,1,0,75000,2.62,1,1,4,,0,23.41,2,65,0,2,14160,,,,,,,,
PHASE_2_1743,,,,,26,2015 Tesla Model S,0,0,0,0,,,,,,,2,0.67,3,65,0,5,,1,,,,,,,
PHASE_2_1746,2016/08/18 18:23:48,08/2016,8,2016,43,2015 Ford Fusion Energi,0,0,1,0,275000,2.66,1,1,4,373.1,1,35.73,2,65,0,4,8371.384615,,,,,,,,
PHASE_2_1749,,,,,31,2016 Ford Fusion Energi,0,0,0,0,,,,,,,0,10.01,4,55,0,3,,,,,,,,,
PHASE_2_1752,2016/08/18 18:01:51,08/2016,8,2016,43,2016 Nissan Leaf,0,1,0,0,275000,2.75,1,1,4,226.53,0,31.48,5,55,0,3,10800,1,,,,,,,
PHASE_2_1755,,,,,39,2016 Tesla Model S,0,1,0,0,,0,,,,126.35,2,95.23,3,45,0,3,,1,,,,,,,
PHASE_2_1758,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1761,2016/09/14 16:32:47,09/2016,9,2016,43,2016 Ford C-Max Energi,0,1,1,0,125000,2.42,1,1,3,201.08,0,,5,65,0,4,12857.14286,,,,,,,,
PHASE_2_1764,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1767,2016/08/18 19:39:23,08/2016,8,2016,43,2015 Ford Fusion Energi,0,0,0,0,175000,2.24,1,1,3,672.02,1,16.8,4,45,1,3,13028.57143,,,,,,,,
PHASE_2_1770,2016/08/18 17:54:38,08/2016,8,2016,43,2016 Audi A3 Sportback e-tron,1,0,0,0,,2.69,1,1,4,437.12,4,25.4,2,55,1,2,20827.2,,,,,,,,
PHASE_2_1773,2016/08/18 17:44:20,08/2016,8,2016,43,2016 Tesla Model S,0,1,0,0,275000,2.72,1,1,4,501.37,5,10.14,2,75,0,3,-24600,1,,,,,,,
PHASE_2_1776,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1779,2016/08/18 17:30:58,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,0,0,,2.68,1,1,4,353.3,2,36.28,3,45,0,3,27525,,,,,,,,
PHASE_2_1782,2016/08/18 18:03:14,08/2016,8,2016,43,2015 Ford C-Max Energi,0,0,0,0,125000,2.63,1,1,3,161.62,0,30.37,6,45,0,3,21135.42857,,,,,,,,
PHASE_2_1785,2016/08/18 17:49:33,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,,2.72,1,1,4,477.96,0,32.25,2,65,0,2,12750,1,,,,,,,
PHASE_2_1788,,,,,7,2015 BMW i3,,,,,,,,,,,,,,,,5,,,,,,,,,
PHASE_2_1791,,,,,16,2016 Chevrolet Volt,0,0,1,0,,,,,,,,,1,75,0,1,,,,,,,,,
PHASE_2_1794,2016/08/21 14:02:21,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,0,0,175000,0,0,1,2,856.29,3,39.73,3,45,0,2,16276.28571,,,,,,,,
PHASE_2_1797,2016/08/19 12:23:19,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,175000,2.88,1,1,3,92.62,0,31.73,2,55,0,2,15062.6087,1,,,,,,,
PHASE_2_1800,2016/08/18 17:41:29,08/2016,8,2016,43,2016 Fiat 500e,0,0,0,0,225000,2.43,1,1,3,288.83,0,2.72,4,55,1,3,7500,1,,,,,,,
PHASE_2_1803,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1806,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1809,2016/08/18 17:49:46,08/2016,8,2016,43,2015 Chevrolet Volt,1,0,0,0,125000,2.7,0,0,3,65.46,8,18.93,1,45,0,1,7629,,,,,,,,
PHASE_2_1812,2016/08/18 18:28:08,08/2016,8,2016,43,2016 Nissan Leaf,0,0,0,0,50000,-2.72,0,1,4,203.57,0,14.61,4,45,0,3,16785,1,,,,,,,
PHASE_2_1815,2016/08/18 17:59:54,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,275000,2.69,1,1,3,398.94,0,46.05,2,55,0,2,25500,1,,,,,,,
PHASE_2_1818,2016/08/18 17:44:12,08/2016,8,2016,43,2016 Audi A3 Sportback e-tron,0,0,0,0,225000,1.59,1,1,3,514.97,3,21.77,3,45,1,1,19982,,,,,,,,
PHASE_2_1821,2016/08/18 18:01:16,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,,2.64,1,1,2,,0,6.37,2,65,0,2,4933.5,1,,,,,,,
PHASE_2_1824,2016/08/18 17:56:00,08/2016,8,2016,43,2015 BMW i3,0,0,0,0,125000,2.79,0,0,4,,0,34.45,1,35,1,1,11727.42857,1,,,,,,,
PHASE_2_1827,2016/08/18 18:14:03,08/2016,8,2016,43,2015 BMW i3,0,0,0,0,375000,1.28,1,1,4,246.98,0,20.3,4,55,0,2,10153.84615,1,,,,,,,
PHASE_2_1830,,,,,39,2015 Ford Fusion Energi,0,0,0,0,,1.42,,,,,0,34.38,2,55,0,1,,,,,,,,,
PHASE_2_1833,,,,,13,2016 Tesla Model S,,,,,,,,,,,,,4,65,0,1,,1,,,,,,,
PHASE_2_1836,2016/08/19 12:07:48,08/2016,8,2016,43,2016 Kia Soul EV,0,0,0,0,,2.33,1,0,4,319.36,0,5.45,2,45,1,2,6120,1,,,,,,,
PHASE_2_1839,2016/08/18 18:02:53,08/2016,8,2016,43,2015 Tesla Model S,0,1,0,0,225000,0.72,0,1,4,317.71,4,4.86,4,45,0,3,9341.142857,1,,,,,,,
PHASE_2_1842,,,,,38,2015 Tesla Model S,0,0,0,0,,,,,,415.21,3,26.14,2,45,0,5,,1,,,,,,,
PHASE_2_1845,2016/08/18 17:51:39,08/2016,8,2016,43,2016 Nissan Leaf,0,1,1,0,325000,,1,1,4,746.34,0,4.34,4,65,0,2,6840,1,,,,,,,
PHASE_2_1848,2016/09/14 20:27:53,09/2016,9,2016,43,2015 BMW i3,0,0,0,0,275000,2.11,1,1,4,317.15,0,2.71,2,45,0,3,3333.333333,,,,,,,,
PHASE_2_1851,,,,,8,2017 Chevrolet Volt,0,0,0,0,,,,,,,,,,,,4,,,,,,,,,
PHASE_2_1854,,,,,17,2016 Chevrolet Volt,0,0,0,0,,,,,,,,,1,25,0,1,,,,,,,,,
PHASE_2_1857,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1860,,,,,3,2015 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1863,,,,,3,2015 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1866,,,,,17,2015 Tesla Model S,0,0,0,0,,,,,,,,,4,75,0,3,,1,,,,,,,
PHASE_2_1887,2016/08/18 17:59:01,08/2016,8,2016,43,2016 Nissan Leaf,0,0,0,0,125000,2.4,1,1,4,357.58,0,4,3,45,1,2,4600,1,,,,,,,
PHASE_2_1872,,,,,32,2016 Tesla Model S,0,0,0,0,,,,,,3080.04,2,5.18,2,65,0,2,,1,,,,,,,
PHASE_2_1875,2016/08/18 18:16:31,08/2016,8,2016,43,2016 Tesla Model S,0,0,1,0,225000,0,1,1,4,422.03,4,22.57,4,55,0,2,24480,1,,,,,,,
PHASE_2_1878,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1881,2016/08/18 17:50:57,08/2016,8,2016,43,2015 Tesla Model S,0,0,0,0,325000,2.62,1,1,4,218.51,1,14.81,4,45,0,2,9333.333333,1,,,,,,,
PHASE_2_1884,2016/08/18 17:56:25,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,225000,1.59,0,0,4,239.33,5,15.39,2,35,1,2,8307.692308,1,,,,,,,
PHASE_2_1890,2016/08/19 21:51:48,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,225000,2.93,1,1,4,245.07,0,17.76,4,45,0,2,10400,1,,,,,,,
PHASE_2_1893,2016/08/28 13:43:48,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,0,0,50000,1.43,0,0,3,,0,3.43,1,25,1,1,4214,,,,,,,,
PHASE_2_1896,2016/08/18 18:02:57,08/2016,8,2016,43,2016 Volkswagen e-Golf,0,0,0,0,175000,1.27,0,0,4,103.83,0,7.45,1,45,0,2,7371.428571,1,,,,,,,
PHASE_2_1899,2016/08/18 18:02:56,08/2016,8,2016,43,2015 Tesla Model S,0,0,0,0,,2.79,1,1,3,367.71,1,2126.14,2,65,0,3,18685.71429,1,,,,,,,
PHASE_2_1902,,,,,17,2015 Ford C-Max Energi,0,0,0,0,,,,,,,,,3,45,0,1,,,,,,,,,
PHASE_2_1905,2016/08/18 18:10:43,08/2016,8,2016,43,2015 BMW i3,0,0,0,0,,0,1,1,3,253.25,0,,2,80,0,2,3375,1,,,,,,,
PHASE_2_1911,2016/08/18 20:05:53,08/2016,8,2016,43,2017 Chevrolet Volt,0,0,1,0,275000,1.34,1,1,3,378.09,0,8.69,4,45,0,3,9108,,,,,,,,
PHASE_2_1914,2016/08/25 17:10:25,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,0,0,175000,0,1,1,3,492.3,35,116.92,4,55,0,3,15528,,,,,,,,
PHASE_2_1917,2016/08/18 18:07:40,08/2016,8,2016,43,2015 Tesla Model S,0,1,1,0,500000,2.78,1,1,4,284.62,5,3.92,4,55,0,3,15000,1,,,,,,,
PHASE_2_1920,,,,,3,2016 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1923,2016/08/23 16:15:48,08/2016,8,2016,43,2016 Fiat 500e,0,0,0,0,125000,2.78,1,1,3,216.41,0,17.23,5,35,0,4,7920,1,,,,,,,
PHASE_2_1926,2016/08/18 18:20:46,08/2016,8,2016,43,2016 Chevrolet Volt,0,1,1,0,500000,2.63,1,1,4,569.7,0,13.9,4,65,0,5,6666.666667,,,,,,,,
PHASE_2_2013,,,,,7,2015 Nissan Leaf,0,1,0,0,,,,,,,,,,,,4,,1,,,,,,,
PHASE_2_1932,,,,,3,2016 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1935,,,,,3,2015 Tesla Model S,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1938,2016/08/18 19:39:46,08/2016,8,2016,43,2015 Ford Fusion Energi,0,0,0,0,175000,0,1,1,3,145.28,2,9.45,2,65,0,3,8404.145455,,,,,,,,
PHASE_2_1941,,,,,31,2016 Ford C-Max Energi,0,0,0,0,,,,,,,0,2.49,2,75,0,2,,,,,,,,,
PHASE_2_1944,2016/08/18 18:35:43,08/2016,8,2016,43,2016 Tesla Model S,0,0,0,0,,2.13,1,1,4,299.75,8,8.91,4,45,0,4,8228.571429,1,,,,,,,
PHASE_2_1947,2016/08/18 19:27:31,08/2016,8,2016,43,2015 Ford C-Max Energi,1,0,0,0,125000,,1,1,2,54.06,210,77.24,2,45,1,1,39263.14286,,,,,,,,
PHASE_2_1950,2016/08/18 18:06:17,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,0,0,125000,2.72,0,0,3,638.37,1,6.49,2,35,1,2,7600,,,,,,,,
PHASE_2_1953,,,,,31,2016 Volkswagen e-Golf,0,0,0,0,,,,,,,0,10.68,3,35,0,2,,1,,,,,,,
PHASE_2_1956,2016/08/18 21:40:55,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,225000,2.7,1,1,4,125.3,0,33.47,3,45,0,3,37090.90909,1,,,,,,,
PHASE_2_1959,,,,,9,2014 Ford C-Max Energi,0,0,1,0,,,,,,,,,,,,3,,,,,,,,,
PHASE_2_1962,2016/08/19 00:55:13,08/2016,8,2016,43,2015 Tesla Model S,0,1,0,0,75000,0.82,1,1,4,150.34,1,5.18,1,75,0,2,5454.545455,1,,,,,,,
PHASE_2_1965,2016/08/18 19:11:23,08/2016,8,2016,43,2015 BMW i3,0,0,1,0,125000,2.74,1,1,3,994.83,0,12.85,1,65,1,4,8989.5,,,,,,,,
PHASE_2_1968,2016/09/27 16:01:13,09/2016,9,2016,43,2016 Chevrolet Volt,0,0,0,0,75000,0.82,0,1,3,842.07,10,11.86,4,35,0,2,20448,,,,,,,,
PHASE_2_1971,2016/08/18 18:25:32,08/2016,8,2016,43,2015 Tesla Model S,0,1,1,0,275000,0,1,1,3,440.89,1,38.13,4,55,0,3,26000,1,,,,,,,
PHASE_2_1974,2016/08/18 18:36:02,08/2016,8,2016,43,2017 Chevrolet Volt,1,1,0,0,,2.73,1,1,4,418.95,0,7.86,2,75,0,2,10572,,,,,,,,
PHASE_2_1977,2016/08/18 18:33:07,08/2016,8,2016,43,2016 Chevrolet Volt,0,0,0,0,,1.36,1,1,3,,2,32.15,2,45,0,2,11829,,,,,,,,
PHASE_2_1980,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1983,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_2103,2016/08/18 19:09:44,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,0,0,75000,2.66,0,1,3,89.2,36,20.14,1,65,0,2,72798,,,,,,,,
PHASE_2_1986,2016/08/18 18:42:46,08/2016,8,2016,43,2015 Ford Fusion Energi,0,0,0,0,175000,2.08,1,0,3,287.84,4,16.29,2,35,1,2,15725.14286,,,,,,,,
PHASE_2_1989,2016/08/18 18:06:08,08/2016,8,2016,43,2015 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_2_1992,,,,,4,2015 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_1995,2016/08/18 18:47:09,08/2016,8,2016,43,2016 Chevrolet Volt,0,1,0,0,275000,-3,1,1,3,104.69,1,19.46,3,55,0,2,15214.8,,,,,,,,
PHASE_2_1998,2016/08/18 18:28:18,08/2016,8,2016,43,2015 BMW i3,0,0,0,0,275000,2.65,0,0,4,72.21,1,1.18,2,35,1,2,9000,,,,,,,,
PHASE_2_2001,,,,,14,2016 Chevrolet Volt,,,,,,,,,,,,,1,,,1,,,,,,,,,
PHASE_2_2004,2016/08/18 19:32:05,08/2016,8,2016,43,2015 Nissan Leaf,0,0,1,0,,2.75,1,1,4,,0,1.15,2,75,0,2,3397.5,1,,,,,,,
PHASE_2_2010,2016/08/18 19:26:50,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,1,0,225000,2.28,1,1,4,747.45,1,20.21,5,75,0,5,8261.538462,,,,,,,,
PHASE_2_2007,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_2016,2016/08/18 18:48:11,08/2016,8,2016,43,2015 Chevrolet Volt,0,0,0,0,175000,1.86,1,1,3,455.36,1,46.32,4,35,0,3,19200,,,,,,,,
PHASE_2_2019,2016/08/18 18:55:08,08/2016,8,2016,43,2016 Chevrolet Volt,0,1,0,0,75000,2.56,1,1,3,381.84,4,11.99,2,55,0,2,3333.333333,,,,,,,,
PHASE_2_2022,2016/08/18 18:41:31,08/2016,8,2016,43,2015 Nissan Leaf,0,0,0,0,75000,1.59,0,1,4,431.99,0,19.83,2,25,1,2,7200,1,,,,,,,
PHASE_2_2025,,,,,8,2015 Tesla Model S,0,0,0,0,,,,,,,,,,,,5,,1,,,,,,,
PHASE_2_2028,,,,,3,2014 Ford C-Max Energi,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_2_2034,,,,,15,2015 Ford C-Max Energi,0,1,0,0,,,,,,,,,3,35,1,2,,,,,,,,,
PHASE_2_2037,2016/08/18 19:20:45,08/2016,8,2016,43,2015 Tesla Model S,0,1,0,0,500000,1.41,1,1,4,254.14,3,29.15,2,55,0,2,17158.5,1,,,,,,,
